,ip,agree,nick,content,usertype,time,page,area
760,112.17.239.143,0,南方再也不来,那你是说，当初我妈没钱做手术，我还“可耻”的去贷了款，尽管我没有逾期都还清了，可是我当初还是不应该救我妈？？？[费解],wb,2018-08-08 13:40:36,85,浙江
761,122.97.178.112,0,独行君子_,三线城市，一平就上万的房子，合理吗？房子的事情却不提，怪那些生活的东西。自己本身就有太多不足，还甩锅年轻人。贷款自己既然能借那就要能还！还不了的就该怎么来就怎么来。也要把控好借贷平台吧[摊手],wb,2018-08-08 13:40:09,85,江苏南京
762,223.88.45.8,0,如輕風徜徉,买房？？[费解][费解],wb,2018-08-08 13:39:05,85,河南郑州
763,223.104.3.207,0,Azzurri,星巴克先动手的！,wb,2018-08-08 13:38:52,85,北京
764,59.35.84.206,0,Qwling,哐啷一口锅,wb,2018-08-08 13:38:26,85,广东汕头
765,113.13.73.236,0,核弹元首黄仁勋,诶 有些人是真看不到有一套自己的房子的希望哇。。房价高到不吃不喝都买不起 那还不如活开心点咯,wb,2018-08-08 13:38:12,85,广西柳州
766,111.65.39.193,1,兄弟一斤理想要多少钱,吃你家饭了？,wb,2018-08-08 13:37:50,85,新加坡
767,112.6.124.184,1,要炸不要胡,就是买不起房子我还不能买杯星爸爸了,wb,2018-08-08 13:37:49,85,山东青岛
768,118.114.104.166,0,滚筒005号,有事吗，那作者有想过年轻人为什么要通过风险极高的途径去借贷吗？,wb,2018-08-08 13:37:46,85,四川成都
769,111.14.189.191,0,老啰啰嘣木哏,车祸不轻看来[偷笑],wb,2018-08-08 13:37:45,85,山东济南
770,117.164.150.96,0,让我安静地当个土豆,钱都在p2p里呢！,wb,2018-08-08 13:37:09,86,江西鹰潭
771,113.101.38.39,2,belord吳先生,贷款买房就是最大债务！[吃瓜],wb,2018-08-08 13:37:00,86,广东揭阳
772,121.15.180.147,0,全都是坂田银时臣的错,90后最强背锅侠,wb,2018-08-08 13:36:28,86,广东深圳
773,124.238.1.203,0,晴个个s,小心[doge],wb,2018-08-08 13:36:17,86,河北沧州
774,106.32.235.255,0,金金金金克丝呀,说的好像不买手机衣服包包就能买得起房似的,wb,2018-08-08 13:36:17,86,贵州遵义
775,117.152.41.82,1,季康chen,@嘉惜西  ？？？？？,wb,2018-08-08 13:36:10,86,湖北襄阳
776,39.187.104.153,2,鸡腿大婶,买不起房是拖了国家的后腿，买不起最新版的智能手机、穿不起大牌衣服、不爱在星巴克自拍是拖了年轻人的后腿。打扰了[米奇大哭],wb,2018-08-08 13:35:40,86,浙江宁波
777,111.27.146.83,0,我家有个帅叔叔,突然清醒[笑而不语],wb,2018-08-08 13:35:39,86,吉林松原
778,14.223.176.134,2,不规则沙沙,对比起房贷，其他的也叫庞大债务？,wb,2018-08-08 13:35:24,86,广东佛山
779,223.104.250.178,1,糖水黄桃小姐吃土中,年轻人最高额的消费贷款不就是买房么？,wb,2018-08-08 13:35:24,86,重庆
780,117.136.45.102,2,草草石,我家除了房贷以为没有任何债务,wb,2018-08-08 13:35:23,87,江苏南京
781,36.149.1.13,0,偏执狂沉迷吃鸡,你知道我爸得知我使用花呗时那个沉重的语气吗？就好像农村父亲第一次知道儿子贷款买房的那种复杂感受。,wb,2018-08-08 13:35:23,87,江苏南京
782,218.69.74.97,0,玄清子l,あなたが死んだ祖母はムスリンに転がっながら輪姦した[憧憬],wb,2018-08-08 13:35:21,87,天津
783,61.158.149.11,1,后青春期的诗-May,这锅我们可不背，不买房吃喝玩乐难道不更好，生不带来死不带去的快乐多重要,wb,2018-08-08 13:34:41,87,河南开封
784,122.238.65.120,2,加菲愛吃小鱼鱼,小县城，工资3600，房价18000[拜拜],wb,2018-08-08 13:33:28,87,浙江嘉兴
785,116.230.223.253,0,善见城_老杨,哈哈哈哈哈,wb,2018-08-08 13:33:17,87,上海
786,126.247.7.9,2,神無二十三日月,真是对不起了。当年大学校招被某保险公司说，“在座的各位，努力工作的话也能像我们的销售第一名那样，每月赚三千元”。听罢，怒发冲冠，克服重重困难出了国，才好过上了体面的生活。,wb,2018-08-08 13:33:14,87,日本
787,124.217.189.22,0,killjapan1945815,至少我是看不起。一瓶可乐5块，你花20块买，然后拿着那瓶可乐自拍发朋友圈,wb,2018-08-08 13:31:48,87,香港
788,124.244.209.7,0,九十八__,这种言论实在是令人心寒,wb,2018-08-08 13:31:07,87,香港
789,39.88.163.148,0,fjsnvjakxnalxhdknfkaj,我都八十了，干嘛啊,wb,2018-08-08 13:31:05,87,山东青岛
790,223.20.44.159,0,rommel1891,千玺一代谁挣钱了[允悲][允悲][允悲],wb,2018-08-08 13:30:56,88,北京海淀
791,219.141.236.157,0,一对儿小甜梨,怀疑关注错人,wb,2018-08-08 13:30:55,88,北京
792,117.136.64.93,0,刀疤curtis,哈哈哈,wb,2018-08-08 13:30:48,88,四川成都
793,115.60.182.57,0,Oct3th,拉动经济的重要力量,wb,2018-08-08 13:30:07,88,河南郑州
794,119.123.127.89,0,____阿犇,对不起，我不该贷款买房，应该赚钱租房,wb,2018-08-08 13:29:48,88,广东深圳
795,120.6.229.55,0,Peanut-ding,哈哈,wb,2018-08-08 13:29:43,88,河北秦皇岛
796,218.69.74.97,0,玄清子l,祝您“儿孙满堂”[爱你],wb,2018-08-08 13:29:19,88,天津
797,119.39.248.6,0,一枚樱桃子呀,房子很诱人 贷款利息也很可怕,wb,2018-08-08 13:29:14,88,湖南长沙
798,113.221.82.163,0,别吵醒了记忆_,谁发的文章？可以辞职了。,wb,2018-08-08 13:28:46,88,湖南常德
799,113.200.106.202,0,当此风雨正归程_up_up,难道要为国接盘,wb,2018-08-08 13:28:33,88,陕西西安
800,171.120.159.223,0,一只柠檬ZZJ,啊？,wb,2018-08-08 13:27:28,89,山西太原
801,171.120.159.223,0,一只柠檬ZZJ,来啊,wb,2018-08-08 13:26:20,89,山西太原
802,49.90.90.214,0,年华痴妄,年纪轻轻，杜绝生活感受，要好好奋斗的咧[doge],wb,2018-08-08 13:25:43,89,江苏南京
803,223.104.247.142,0,不会游泳的小鸦子,每一代都会被这样说一通,wb,2018-08-08 13:25:30,89,浙江
804,180.102.117.241,1,_Nnnnormal,星巴克买个咖啡没啥好拍照的吧 不是应该就是很日常的事情嘛,wb,2018-08-08 13:24:26,89,江苏南京
805,124.92.152.115,0,sominc,我感觉什么不好都要算在年轻一代的头上,wb,2018-08-08 13:23:11,89,辽宁沈阳
806,171.120.159.223,0,一只柠檬ZZJ,怕是你连个星巴克也买不起吧,wb,2018-08-08 13:23:04,89,山西太原
807,61.158.146.231,0,希望的梦花开,人在锅中坐，锅从锅中来。,wb,2018-08-08 13:22:32,89,河南开封
808,101.206.170.10,0,Karen-Chang張小胖,只要不买房，就可以天天晒自拍旅游喝星巴克了，多好啊！[太开心],wb,2018-08-08 13:22:28,89,四川成都
809,112.96.193.132,0,daiki-daiki,世界上最好笑的新闻,wb,2018-08-08 13:22:25,89,广东广州
810,210.5.86.62,0,东南亚海外代购,这锅我不背,pc,2018-08-08 13:22:02,90,菲律宾西米沙鄢
811,115.190.112.43,0,Aaronsoo,恶心至极,wb,2018-08-08 13:21:00,90,湖北武汉
812,118.196.6.66,0,哔叔叔,[哆啦A梦汗]正常这些小借贷不就一万左右嘛？正常家庭都能拿出来还啊。,wb,2018-08-08 13:21:00,90,广东广州
813,116.226.168.28,0,appendix_log,00后加油啦，未来是你们的！,wb,2018-08-08 13:20:21,90,上海
814,218.31.56.46,0,冯Keira,好的知道了,wb,2018-08-08 13:19:35,90,新疆昌吉回族自治州
815,202.99.89.217,0,魔幻迟娜,我给你的国做资本积累 你的国给了我什么？,wb,2018-08-08 13:17:46,90,天津
816,221.13.1.32,0,鹿和树-y,服气[跪了][跪了],wb,2018-08-08 13:17:13,90,贵州贵阳
817,106.121.74.102,2,诗美鑫罗,为当下年轻人的生活态度点赞，拒绝担当韭菜，不做接盘侠，[围观],wb,2018-08-08 13:17:13,90,北京
818,216.197.253.159,0,TheForerunner,不好意思 海外买了 300W 5英亩 孩子也外面 和你绝缘,wb,2018-08-08 13:17:07,90,加拿大
819,112.5.204.130,0,SubarcticMonsoon,甩得一手好锅。下一步就是潜逃国外惹,wb,2018-08-08 13:16:55,90,福建厦门
820,27.20.165.77,0,远山叉叉_,年轻人都带领国家走向危机了，还让年轻人生更年轻的？怕死的不够快吗？[作揖],wb,2018-08-08 13:14:53,92,湖北荆州
821,118.26.73.233,0,邓肯沃波尔-孤儿好难打,暗示信用卡还不上,wb,2018-08-08 13:14:53,92,北京
822,117.136.62.91,0,秋叶46964,当年喷子们也是这么说8090后,wb,2018-08-08 13:14:49,92,四川成都
823,121.69.129.74,0,佐洱東,即不生孩子，又不买房，不符合国家的利益[吃瓜],wb,2018-08-08 13:14:26,92,北京海淀
824,121.31.251.232,0,大喘大川,不仅漂亮的把锅扣到了现代年轻人身上，连星巴克咖啡 智能手机  大牌衣服都将领到一口锅[費解][費解][費解]不,wb,2018-08-08 13:14:20,92,广西南宁
825,106.34.15.72,0,海神每小时摇他的丧钟,@记仇女孩  @萨福的岛  怪我吗[疑问],wb,2018-08-08 13:14:19,92,河南郑州
826,116.231.249.165,10,家里蹲咸鱼姬,哈哈哈笑死我了。新浪财经说的好像喝星巴克咖啡买智能手机需要借钱去买一样。  买房子才是真的借贷生活好吗！！！,wb,2018-08-08 13:14:01,92,上海
827,123.139.226.218,0,猴儿出没,我把国家咋了给我扣这么大个锅,wb,2018-08-08 13:13:59,92,陕西渭南
828,114.242.249.80,0,小金Ivan,买房债务不庞大？,wb,2018-08-08 13:13:49,92,北京
829,39.169.174.165,0,Yuriya_平千岁,万万没想到我买个智能手机还带领国家走向危机了,wb,2018-08-08 13:13:35,92,江西宜春
830,61.49.113.2,0,天籁cat,九零后背锅滴干活,wb,2018-08-08 13:13:19,93,北京
831,101.206.168.163,1,木木夕mimo,我买不起房子我还不能喝杯咖啡喝个奶茶买个手机吗？！！,wb,2018-08-08 13:13:12,93,四川成都
832,117.136.70.46,0,逆输入,有钱就买房没钱就不买房 钱拿来提高生活品质 照样可以过的快乐啊,wb,2018-08-08 13:13:10,93,四川成都
833,125.113.118.234,0,霸道总裁爱上喵,自己打不赢外交战，搞不好国内经济，现在是看我们不顺眼了，是这个意思吗？,wb,2018-08-08 13:13:02,93,浙江金华
834,36.98.149.185,0,wuyulinbi,[并不简单][并不简单]小编是不是想住新房了[二哈][二哈],wb,2018-08-08 13:12:59,93,河北
835,117.136.53.24,0,老天请让我长成桐谷美玲,我觉得应该举报此条微博,wb,2018-08-08 13:12:48,93,湖北武汉
836,182.200.5.235,0,络灯,结尾的问号应该是用来保命的[二哈],wb,2018-08-08 13:12:47,93,辽宁沈阳
837,42.249.46.186,0,怪咖女和怪叔叔,他的意思是买个智能手机看这条微博都多余,wb,2018-08-08 13:12:39,93,辽宁沈阳
838,223.104.147.246,0,海港有蓝鲸,笑死了。睁眼看看周围再说话。,wb,2018-08-08 13:12:35,93,江苏宿迁
839,117.136.40.167,0,朱火乐其土,怪年轻人？哈哈哈哈哈哈，这种献媚也真是好笑了，大家都不要消费了，大家都买房，撑起国家经济吧[微笑],wb,2018-08-08 13:12:35,93,广东广州
840,117.136.64.75,0,峨眉佳人周芷若,房漏怪瓦格子稀,wb,2018-08-08 13:12:34,94,四川成都
841,123.126.42.171,0,一只智障进50,怪我咯,wb,2018-08-08 13:10:57,94,北京
842,180.97.201.4,0,瞿叔叔大胡子,本宝宝不要背锅啊[笑cry][二哈],wb,2018-08-08 13:10:48,94,江苏苏州
843,61.186.131.106,2,黄13BB,我不喝咖啡也不换手机也不欠债。我就是不买房。,wb,2018-08-08 13:10:38,94,重庆
844,113.200.107.105,11,桶薯,年纪轻轻的，不赶紧生二胎，还想喝咖啡玩儿手机,wb,2018-08-08 13:10:30,94,陕西西安
845,117.136.70.45,0,乐乐达APPLE全系列总代理,换个苹果X 更现实一点！,wb,2018-08-08 13:10:29,94,四川成都
846,218.22.16.207,0,生米叔饭,好大的锅[吃瓜],wb,2018-08-08 13:10:15,94,安徽合肥
847,183.25.166.31,0,_DDDDAYINGGGG_,阴阳怪气，说的没错 这逻辑这思维，真是了得 倒是让我想起我小学五年级写的文章(好像是H7N9，不太记得了),wb,2018-08-08 13:09:35,94,广东惠州
848,110.248.166.208,0,发条葡萄i,呵呵,wb,2018-08-08 13:09:21,94,河北邯郸
849,222.74.213.199,0,与自己来一场大和解,我攒个几百万再买房子，誓死不跟银行贷款[微笑],wb,2018-08-08 13:09:06,94,内蒙古呼和浩特
850,223.104.63.73,60,一顆飯糰,说的好像年纪轻轻，不换手机不喝咖啡就买的起房似的[doge],wb,2018-08-08 13:08:38,95,广东
851,117.136.75.228,0,向日葵开在半夜,从80后到90后到00后，每一代年轻人都躲不过被diss的命运,wb,2018-08-08 13:08:00,95,福建
852,117.136.104.126,0,沙扬娜拉sayoo,买房想都不敢想，只有手机咖啡消费得起了[吃瓜],wb,2018-08-08 13:07:53,95,河南
853,117.136.55.121,0,女施主放过贫僧吧,请谨言慎行,wb,2018-08-08 13:06:23,95,天津
854,140.243.229.74,0,盼知晓,买不起买不起,wb,2018-08-08 13:03:28,95,福建福州
855,111.10.177.111,0,给一个watermelon呗2,青年人觉得这口锅有些重，背不起哟～,wb,2018-08-08 13:02:13,95,重庆
856,223.104.30.194,0,不太想吃汉堡,我不知道年轻人算是优秀还是堕落  只知道在公共场合抽烟拖鞋抠脚不戴耳机大声外放买菜占小便宜的都是中老年人[嘻嘻],wb,2018-08-08 13:02:03,95,新疆乌鲁木齐
857,42.249.47.97,0,HIUPU,对不起，骂人了啊,wb,2018-08-08 13:02:01,95,辽宁沈阳
858,112.97.51.244,0,Arvin-oo,以后危机没度过，黑锅你们背着吧,wb,2018-08-08 13:01:56,95,广东深圳
859,120.229.111.95,0,尼姑煲和尚,因为买房子的贷款我们无法承担，所以我们选择了小的[微笑][微笑][微笑][微笑][微笑]懂吗？ bc,wb,2018-08-08 13:01:19,95,广东东莞
860,60.29.153.47,0,路向北North,背锅使我快乐！,wb,2018-08-08 13:01:11,96,天津
861,180.169.230.186,0,J夜行,80后一枚，如果不打算生孩子，我从没有想买过房啊，上百万千万的房子，这些钱去旅游不好吗？去买心爱的包包鞋子不好吗，不要再骗我们买房了,wb,2018-08-08 13:00:13,96,上海
862,39.191.204.132,0,喂你家里没药了,买不起房还不让旅个游了？,wb,2018-08-08 13:00:05,96,浙江丽水
863,223.104.19.74,0,逆子你要气死朕啊,这种文章我都懒得点开,wb,2018-08-08 12:59:51,96,河南郑州
864,180.155.83.143,0,酸素_不定期低浮上,原po这标题和节选内容也太不会节选了吧………,wb,2018-08-08 12:58:57,96,上海
865,101.81.35.213,0,未支文,哈哈哈哈哈,wb,2018-08-08 12:58:57,96,上海
866,223.104.247.184,3,世界精神病医院,第一回听说因为喝咖啡买包背了巨大债务，再大大的过房子？,wb,2018-08-08 12:58:53,96,浙江
867,112.44.100.254,0,大山野生黑猪精,打破次元壁,wb,2018-08-08 12:58:53,96,四川成都
868,112.96.71.166,0,倩莹莹莹,哈哈哈哈哈哈哈哈,wb,2018-08-08 12:56:58,96,广东广州
869,112.97.51.55,0,OutOf_,那请不要再增加年轻人了吧 对不起了,wb,2018-08-08 12:56:52,96,广东深圳
870,119.49.76.23,0,庚午明镜,所以我选择不生。,wb,2018-08-08 12:56:29,97,吉林
871,113.222.233.82,0,木子木木霏霏飞,没有房系列,wb,2018-08-08 12:55:11,97,湖南株洲
872,119.6.100.172,2,大肉肉同志,别把地方债问题甩给年轻人谢谢，,wb,2018-08-08 12:54:43,97,四川成都
873,117.136.53.6,1,我听你声音的时候最爱你,？？？？开始笑吗,wb,2018-08-08 12:53:45,97,湖北武汉
874,61.148.194.26,0,AsuK4,俄羅斯衛星網報導的，不了解實情憑空想像的新聞。,wb,2018-08-08 12:53:36,97,北京
875,123.173.57.233,1,和大家一起微笑,这个锅好大,wb,2018-08-08 12:53:09,97,吉林长春
876,171.214.149.74,0,wakalalala-,？？？？？？？？？[摊手][摊手][摊手][摊手][摊手],wb,2018-08-08 12:52:47,97,四川成都
877,115.193.185.52,2,发财呜,反正未来生育率肯定会掉,wb,2018-08-08 12:52:31,97,浙江杭州
878,117.27.245.161,0,还能吃得下,否认三连,wb,2018-08-08 12:52:30,97,福建福州
879,210.12.222.208,0,我们得到了宣战理由,俄罗斯卫星通讯社的文章，不要在意。。。[二哈],wb,2018-08-08 12:51:23,97,北京
880,183.67.60.42,3,Rollin4,星巴克就是高档咖啡了[费解],wb,2018-08-08 12:51:11,98,重庆
881,36.23.113.195,0,香葱草,无耻,wb,2018-08-08 12:50:59,98,浙江杭州
882,114.242.248.91,0,天南_夫人,？？？？,wb,2018-08-08 12:50:56,98,北京
883,119.139.199.90,0,衔刀过街的猫,[失望][失望][失望]很惭愧,wb,2018-08-08 12:50:46,98,广东深圳
884,223.104.146.90,2,绿光瓶里的蟋蟀,太可笑了,wb,2018-08-08 12:49:56,98,江苏南通
885,42.230.91.231,0,永无惘,滚,wb,2018-08-08 12:49:55,98,河南三门峡
886,117.136.67.78,0,kevin的世界之举,80后天下第一,wb,2018-08-08 12:49:52,98,江苏苏州
887,223.104.247.127,0,彼方方方方,家庭债务的锅让年轻人消费背咯也是6,wb,2018-08-08 12:48:57,98,浙江
888,202.68.200.156,0,车厘三口,我们真的太几把惨了吧,wb,2018-08-08 12:47:53,98,香港
889,123.55.50.32,0,蛋蛋是萌神,@SUPER黄慧峰 这锅 吧唧一声就扣身上了 还没处说理,wb,2018-08-08 12:47:48,98,河南平顶山
890,1.28.59.95,1,西篱把酒,美国老太太的故事才流传完几年啊[doge],wb,2018-08-08 12:47:42,99,内蒙古呼和浩特
891,122.144.142.162,0,范飞姬,美国的次贷里面大多是房贷，哈哈哈,wb,2018-08-08 12:47:35,99,上海
892,117.136.53.44,8,易耳塞,我们90后真惨，什么锅都让我们背,wb,2018-08-08 12:47:27,99,湖北武汉
893,111.179.145.169,0,Jeep的情怀,就我手里带过的那么多届毕业生来说，这几年毕业的干工作真的非常棒，有思想有目标，肯吃苦。这种言论笑笑就好,wb,2018-08-08 12:47:24,99,湖北黄冈
894,42.84.6.68,0,大仙儿XXOO,唉，每一代年轻人都在老人的嘴里带领着国家走向危机，好像他们都没年轻过一样。,wb,2018-08-08 12:47:21,99,辽宁大连
895,223.72.47.59,0,大_門_,太阳底下无新事，哪一代人刚上来都是麻烦。长远看，任何政策从来不会有显著的好结果。,wb,2018-08-08 12:47:19,99,北京
896,121.71.3.69,1,万用纸板,谁积累起来的债务？,wb,2018-08-08 12:46:45,99,北京东城
897,139.207.58.95,0,Louis赖999,劳资还躺在床上的，锅就摔下来了，逼急了我劳资摔王炸,wb,2018-08-08 12:46:38,99,四川成都
898,223.104.147.215,0,佛系白居少女,这个锅我们不背,wb,2018-08-08 12:46:38,99,江苏淮安
899,61.129.185.110,0,天天_cathy,模范韭菜：全款买房、两口生仨、熊市挺身而出为国解盘全、职上班还能兼顾带娃、自费养崽➕父母、娃百毒不侵过期疫苗山寨奶粉都不伤血，一辈子按时交社保到老了还高风亮节抱团养老放弃退休金,wb,2018-08-08 12:46:27,99,上海
